0.000000          -0.344850
0.693147          -0.468770
1.098612          -0.534039
1.386294          -0.688779
1.609438          -0.792184
1.791759          -0.638047
1.945910          -0.751027
2.079442          -0.770149
2.197225          -0.671469
2.302585          -0.804090
2.397895          -0.630330
2.484907          -0.661431
2.564949          -0.787681
2.639057          -0.852388
